time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-07-04T07:59:39.572Z,35.726,6.1944,10,4.5,mb,,66,2.564,1.01,us,us7000ahu7,2020-07-04T11:04:46.577Z,"18 km N of Batna, Algeria",earthquake,2.9,1.9,0.072,56,reviewed,us,us
2020-07-04T07:56:07.610Z,48.8955,-121.966833333333,0.3,2.14,ml,13,107,0.1173,0.09,uw,uw61653141,2020-07-04T14:36:14.460Z,"1 km WNW of Glacier, Washington",earthquake,0.29,0.52,0.250155378770482,6,reviewed,uw,uw
2020-07-04T07:53:28.580Z,33.2743333,-116.2645,5.58,2.01,ml,91,23,0.0819,0.19,ci,ci39278991,2020-07-07T17:39:26.940Z,"10km ENE of Borrego Springs, CA",earthquake,0.12,0.37,0.172,23,reviewed,ci,ci
2020-07-04T07:53:15.869Z,31.6665,-104.3317,5,2.9,ml,,68,0.369,0.2,us,us7000ahu4,2020-07-04T08:05:16.040Z,"56 km S of Whites City, New Mexico",earthquake,1.9,1.7,0.097,50,reviewed,us,us
2020-07-04T07:52:02.770Z,43.7246666666667,-121.252666666667,-0.48,1.54,ml,11,70,0.01429,0.12,uw,uw61653136,2020-07-04T16:14:59.890Z,"20 km ESE of Three Rivers, Oregon",earthquake,0.36,0.74,0.425317618912347,10,reviewed,uw,uw
2020-07-04T07:51:30.650Z,36.033165,-120.5941696,3.09,0.85,md,8,118,0.0356,0.04,nc,nc73421241,2020-07-04T09:51:04.995Z,"21km NW of Parkfield, CA",earthquake,0.38,0.99,0.05,2,automatic,nc,nc
2020-07-04T07:42:52.570Z,46.7603333333333,-121.916833333333,1.67,1.82,ml,28,90,0.07437,0.12,uw,uw61653131,2020-07-04T15:03:40.940Z,"8 km E of Ashford, Washington",earthquake,0.2,1.84,0.204326227675959,18,reviewed,uw,uw
2020-07-04T07:41:09.390Z,19.1721668243408,-155.39599609375,33.9099998474121,1.93,ml,44,169,,0.150000006,hv,hv72029262,2020-07-04T07:46:43.510Z,"9 km ESE of P?hala, Hawaii",earthquake,0.59,0.939999998,0.09,3,automatic,hv,hv
2020-07-04T07:40:17.175Z,-35.0298,-107.5975,10,5.3,mww,,183,8.001,0.51,us,us7000ahty,2020-07-04T21:39:07.181Z,"southern East Pacific Rise",earthquake,10.7,1.9,0.086,13,reviewed,us,us
2020-07-04T07:37:51.000Z,37.4936667,-121.845,7.63,0.84,md,15,76,0.04537,0.07,nc,nc73421236,2020-07-06T22:59:03.207Z,"9km NE of Milpitas, CA",earthquake,0.32,0.47,0.305,12,reviewed,nc,nc
2020-07-04T07:36:34.554Z,63.0624,-150.4962,85.7,1.2,ml,,,,0.26,ak,ak0208jqcdj3,2020-07-04T07:39:25.552Z,"64 km NNE of Petersville, Alaska",earthquake,,2.3,,,automatic,ak,ak
2020-07-04T07:34:21.600Z,38.1845,-117.9502,5.1,0.7,ml,12,118.16,0.035,0.05,nn,nn00756587,2020-07-04T07:48:33.951Z,"26 km SSE of Mina, Nevada",earthquake,,0.5,,,automatic,nn,nn
2020-07-04T07:33:46.830Z,37.8902,-118.0687,1.9,0.5,ml,9,176.42,0.022,0.08,nn,nn00756588,2020-07-04T07:48:41.132Z,"24 km N of Dyer, Nevada",earthquake,,9.9,,,automatic,nn,nn
2020-07-04T07:29:33.430Z,38.1548,-117.8268,10.8,1.2,ml,14,135.21,0.045,0.03,nn,nn00756585,2020-07-04T07:35:34.533Z,"35 km SE of Mina, Nevada",earthquake,,0.8,,,automatic,nn,nn
2020-07-04T07:28:20.605Z,59.7672,-152.4813,74.8,1.3,ml,,,,0.61,ak,ak0208jqamx0,2020-07-04T07:36:44.327Z,"36 km W of Anchor Point, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-07-04T07:25:40.150Z,38.824501,-122.7898331,0.3,0.4,md,11,93,0.01331,0.03,nc,nc73421231,2020-07-04T08:01:03.273Z,"6km W of Cobb, CA",earthquake,0.23,0.47,0.15,2,automatic,nc,nc
2020-07-04T07:24:10.150Z,33.5161667,-116.7373333,4.17,0.92,ml,49,26,0.0491,0.14,ci,ci39278983,2020-07-07T17:19:18.130Z,"7km SW of Anza, CA",earthquake,0.1,0.27,0.18,25,reviewed,ci,ci
2020-07-04T07:22:14.740Z,38.151,-117.9402,5.5,1.5,ml,11,107.16,0.025,0.02,nn,nn00756580,2020-07-04T07:28:34.115Z,"30 km SSE of Mina, Nevada",earthquake,,0.4,,,automatic,nn,nn
2020-07-04T07:20:56.530Z,38.1853,-117.9492,5.3,0.7,ml,13,118.77,0.034,0.07,nn,nn00756578,2020-07-04T07:24:13.762Z,"26 km SSE of Mina, Nevada",earthquake,,0.6,,,automatic,nn,nn
2020-07-04T07:18:26.150Z,61.1935,-146.8653,0,1.7,ml,,,,0.6,ak,ak0208jq8hmp,2020-07-04T07:21:39.341Z,"28 km WNW of Valdez, Alaska",earthquake,,1.1,,,automatic,ak,ak
2020-07-04T07:16:16.480Z,36.80066667,-98.7485,7.28,1.09,ml,22,164,0.07738481446,0.1,ok,ok2020naol,2020-07-06T20:51:57.772Z,"7 km W of Alva, Oklahoma",earthquake,,0.4,0.15,5,reviewed,ok,ok
2020-07-04T07:15:41.870Z,38.7608337,-122.7288361,1.91,0.59,md,7,163,0.003199,0.02,nc,nc73421226,2020-07-04T07:49:04.196Z,"3km SE of The Geysers, CA",earthquake,1.27,1.52,,1,automatic,nc,nc
2020-07-04T07:15:29.790Z,35.918,-117.7013333,11.2,0.7,ml,18,63,0.05099,0.13,ci,ci39278967,2020-07-07T17:07:25.503Z,"19km E of Little Lake, CA",earthquake,0.21,0.43,0.253,7,reviewed,ci,ci
2020-07-04T07:15:27.348Z,64.9191,-147.8934,15.1,0.8,ml,,,,0.46,ak,ak0208jq7uxr,2020-07-04T07:19:58.282Z,"8 km NNW of College, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-07-04T07:14:07.771Z,-18.802,-69.5434,115.65,4.2,mb,,69,0.465,0.62,us,us7000ahtk,2020-07-04T07:36:15.040Z,"87 km ESE of Arica, Chile",earthquake,4.6,5.9,0.187,8,reviewed,us,us
2020-07-04T07:06:53.670Z,36.4813333,-117.9696667,7.97,2.03,ml,32,85,0.09821,0.15,ci,ci39278959,2020-07-07T17:02:52.921Z,"15km SE of Lone Pine, CA",earthquake,0.17,0.38,0.27,16,reviewed,ci,ci
2020-07-04T07:03:01.110Z,38.1422,-118.0185,7.4,1.2,ml,11,124.85,0.025,0.05,nn,nn00756572,2020-07-04T07:07:53.927Z,"28 km SSE of Mina, Nevada",earthquake,,0.9,,,automatic,nn,nn
2020-07-04T06:46:28.710Z,44.3688333,-115.2246667,14.9,2.06,ml,11,84,0.907,0.22,mb,mb80446179,2020-07-07T23:19:29.310Z,"28 km NW of Stanley, Idaho",earthquake,0.67,2.79,0.179,8,reviewed,mb,mb
2020-07-04T06:43:34.340Z,58.2873333,-154.9968333,2.59,-0.6,ml,8,200,0.03619,0.1,av,av62191506,2020-07-07T01:01:17.030Z,"86 km NNW of Karluk, Alaska",earthquake,0.86,0.43,0.296,9,reviewed,av,av
2020-07-04T06:41:50.870Z,38.7893333,-122.7695007,1.44,0.96,md,14,82,0.01363,0.02,nc,nc73421201,2020-07-04T07:15:04.993Z,"2km NW of The Geysers, CA",earthquake,0.24,0.47,0.08,3,automatic,nc,nc
2020-07-04T06:34:20.740Z,38.1303,-117.8857,8.9,0.9,ml,13,67.28,0.017,0.24,nn,nn00756568,2020-07-04T06:46:33.166Z,"34 km SE of Mina, Nevada",earthquake,,1.3,,,automatic,nn,nn
2020-07-04T06:31:30.289Z,36.378,-96.93933333,6.73,1.3,ml,54,35,0,0.27,ok,ok2020namz,2020-07-06T19:30:25.708Z,"10 km NE of Morrison, Oklahoma",earthquake,,0.5,0.22,22,reviewed,ok,ok
2020-07-04T06:27:08.521Z,62.0252,-147.4547,33.2,1.2,ml,,,,0.67,ak,ak0208jpoygm,2020-07-04T06:32:57.699Z,"17 km WNW of Eureka Roadhouse, Alaska",earthquake,,0.1,,,automatic,ak,ak
2020-07-04T06:24:23.230Z,17.9553,-66.988,5,3.55,md,22,200,0.058,0.1,pr,pr2020186004,2020-07-05T06:25:51.214Z,"6 km ESE of La Parguera, Puerto Rico",earthquake,0.43,0.25,0.18,8,reviewed,pr,pr
2020-07-04T06:23:45.440Z,38.169,-117.7588,12,1.7,ml,17,103.74,0.061,0.06,nn,nn00756564,2020-07-04T06:34:34.611Z,"39 km SE of Mina, Nevada",earthquake,,1,,,automatic,nn,nn
2020-07-04T06:23:27.316Z,44.1836,-70.7317,4.49,2.1,ml,,64,0.171,0.35,us,us7000ahsn,2020-07-05T02:17:49.326Z,"9 km NNW of Harrison, Maine",earthquake,1.2,5.7,0.105,12,reviewed,us,us
2020-07-04T06:22:53.810Z,33.4996667,-116.7845,6.16,0.79,ml,35,33,0.01833,0.17,ci,ci39278951,2020-07-06T15:19:21.650Z,"10km NE of Aguanga, CA",earthquake,0.22,0.59,0.139,26,reviewed,ci,ci
2020-07-04T06:19:11.707Z,47.0706,116.2258,14.59,4.9,mb,,97,6.27,1.02,us,us7000ahsm,2020-07-04T06:43:51.040Z,"169 km SE of Choibalsan, Mongolia",earthquake,10.1,5.1,0.03,342,reviewed,us,us
2020-07-04T06:18:36.270Z,38.1962,-117.732,12.1,2,ml,26,92.91,0.044,0.08,nn,nn00756560,2020-07-04T06:22:15.700Z,"39 km ESE of Mina, Nevada",earthquake,,1.2,,,automatic,nn,nn
2020-07-04T06:17:20.000Z,46.8575,-121.94,11.21,0.54,ml,13,115,0.01304,0.09,uw,uw61653116,2020-07-06T03:58:20.890Z,"13 km NNE of Ashford, Washington",earthquake,0.56,0.54,0.187265569358756,9,reviewed,uw,uw
2020-07-04T06:14:52.830Z,33.68,-116.7078333,15.83,0.45,ml,22,101,0.03047,0.08,ci,ci39278943,2020-07-06T20:10:28.941Z,"7km S of Idyllwild, CA",earthquake,0.18,0.31,0.153,6,reviewed,ci,ci
2020-07-04T06:11:34.994Z,64.7584,-148.9763,21.1,2.7,ml,,,,0.76,ak,ak0208jpll23,2020-07-04T07:02:14.040Z,"18 km NNE of Four Mile Road, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-07-04T06:10:42.280Z,43.729,-121.261666666667,0.8,0.21,ml,6,89,0.0119,0.05,uw,uw61653111,2020-07-04T17:20:23.520Z,"19 km ESE of Three Rivers, Oregon",earthquake,0.43,0.39,0.162284461597183,5,reviewed,uw,uw
2020-07-04T06:08:30.940Z,33.5941667,-116.8093333,6.48,0.1,ml,22,75,0.03776,0.12,ci,ci39278935,2020-07-07T16:53:50.042Z,"13km WNW of Anza, CA",earthquake,0.18,0.38,0.083,11,reviewed,ci,ci
2020-07-04T06:06:41.390Z,38.7928352,-122.7454987,0.92,0.65,md,12,91,0.01356,0.02,nc,nc73421181,2020-07-04T06:41:03.777Z,"2km NNE of The Geysers, CA",earthquake,0.25,1.62,0.08,2,automatic,nc,nc
2020-07-04T06:06:01.780Z,66.3212,-157.4483,0,1.1,ml,,,,1.36,ak,ak0208jpkfw0,2020-07-04T06:12:19.844Z,"64 km SSW of Shungnak, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-07-04T06:04:40.710Z,38.0436667,-118.8135,7.06,1.61,md,30,97,0.3006,0.07,nc,nc73421186,2020-07-04T23:01:01.988Z,"26km SE of Bodie, CA",earthquake,0.3,3.37,0.229,25,reviewed,nc,nc
2020-07-04T06:03:06.910Z,38.1103,-118.1358,0.9,1.2,ml,14,138.64,0.075,0.15,nn,nn00756555,2020-07-04T06:16:14.643Z,"31 km S of Mina, Nevada",earthquake,,12.9,,,automatic,nn,nn
2020-07-04T06:01:56.260Z,37.4721667,-118.8461667,7.19,0.97,md,24,131,0.1184,0.03,nc,nc73421176,2020-07-04T17:50:03.958Z,"18km SW of Toms Place, CA",earthquake,0.34,1.69,0.247,19,reviewed,nc,nc
2020-07-04T06:00:28.960Z,17.9488,-66.9733,6,2.84,md,23,203,0.0739,0.1,pr,pr2020186011,2020-07-04T21:15:46.409Z,"7 km WSW of Guánica, Puerto Rico",earthquake,0.39,0.22,0.39,20,reviewed,pr,pr
2020-07-04T06:00:16.020Z,33.1598333,-116.7091667,17.76,0.93,ml,44,36,0.08658,0.17,ci,ci39278927,2020-07-07T16:50:05.380Z,"10km SSE of Lake Henshaw, CA",earthquake,0.19,0.47,0.166,18,reviewed,ci,ci
2020-07-04T05:56:03.450Z,44.6678333,-110.0396667,12.97,1.73,ml,14,132,0.1055,0.16,uu,uu60400387,2020-07-06T14:25:37.820Z,"37 km S of Silver Gate, Montana",earthquake,0.63,1.04,0.432,3,reviewed,uu,uu
2020-07-04T05:55:17.200Z,38.7659988,-122.7256699,3.02,0.93,md,16,71,0.004445,0.04,nc,nc73421171,2020-07-04T06:29:02.707Z,"3km ESE of The Geysers, CA",earthquake,0.35,0.69,0.13,5,automatic,nc,nc
2020-07-04T05:47:41.840Z,38.0352,-118.804,1.6,1.1,ml,11,165.84,0.524,0.18,nn,nn00756550,2020-07-04T05:51:33.328Z,"29 km ENE of Lee Vining, California",earthquake,,17.2,,,automatic,nn,nn
2020-07-04T05:40:14.170Z,38.1752,-117.922,8.2,1.3,ml,15,115.73,0.037,0.07,nn,nn00756547,2020-07-04T05:48:54.218Z,"28 km SE of Mina, Nevada",earthquake,,0.9,,,automatic,nn,nn
2020-07-04T05:38:09.290Z,38.1318,-118.0088,1.8,1.3,ml,13,107.27,0.032,0.12,nn,nn00756543,2020-07-04T05:41:33.845Z,"30 km SSE of Mina, Nevada",earthquake,,10.5,,,automatic,nn,nn
2020-07-04T05:31:24.960Z,37.604,-118.8381667,5.4,0.54,md,9,325,0.02473,0.02,nc,nc73421156,2020-07-04T17:08:03.698Z,"13km ESE of Mammoth Lakes, CA",earthquake,1.97,0.68,0.199,7,reviewed,nc,nc
2020-07-04T05:30:31.580Z,38.1413,-118.0332,11.2,0.8,ml,8,123.69,0.234,0.15,nn,nn00756542,2020-07-04T05:38:52.389Z,"28 km SSE of Mina, Nevada",earthquake,,13.9,,,automatic,nn,nn
2020-07-04T05:28:57.590Z,58.1956667,-155.2961667,2.98,0.09,ml,9,90,0.02219,0.24,av,av62191496,2020-07-07T02:37:41.980Z,"85 km NW of Karluk, Alaska",earthquake,0.52,1.11,0.334,9,reviewed,av,av
2020-07-04T05:27:52.810Z,33.5053333,-116.501,13.52,0.58,ml,21,68,0.05775,0.12,ci,ci39278919,2020-07-06T20:17:59.064Z,"17km ESE of Anza, CA",earthquake,0.24,0.41,0.332,7,reviewed,ci,ci
2020-07-04T05:27:44.850Z,32.5971667,-115.7275,5.99,1.53,ml,21,209,0.05202,0.2,ci,ci37449893,2020-07-06T20:31:55.654Z,"14km W of Progreso, B.C., MX",earthquake,0.55,0.52,0.202,21,reviewed,ci,ci
2020-07-04T05:24:49.369Z,38.141,-118.0866,2.2,2.4,ml,25,64.02,0.033,0.1226,nn,nn00756538,2020-07-05T02:19:05.858Z,"27 km S of Mina, Nevada",earthquake,,1.5,0.34,12,reviewed,nn,nn
2020-07-04T05:23:19.214Z,62.8403,-149.5932,88,1.1,ml,,,,0.39,ak,ak0208jp2ots,2020-07-04T05:30:20.543Z,"50 km NNE of Chase, Alaska",earthquake,,0.7,,,automatic,ak,ak
2020-07-04T05:22:25.131Z,62.809,-148.3111,49,1.4,ml,,,,1.16,ak,ak0208jp2hjp,2020-07-04T05:25:27.829Z,"72 km SSE of Cantwell, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-07-04T05:19:16.590Z,58.212,-155.2843333,2.4,-0.75,ml,4,204,0.02325,0.13,av,av70905804,2020-07-07T00:45:09.040Z,"86 km NW of Karluk, Alaska",earthquake,0.69,0.88,0.091,4,reviewed,av,av
2020-07-04T05:13:03.909Z,59.8125,-151.4698,57.6,1.1,ml,,,,0.72,ak,ak0208jp0ihi,2020-07-04T05:16:15.349Z,"7 km E of Nikolaevsk, Alaska",earthquake,,1.4,,,automatic,ak,ak
2020-07-04T05:07:57.880Z,38.8100014,-122.8241653,2.63,1.22,md,28,51,0.004077,0.05,nc,nc73421141,2020-07-04T07:57:05.247Z,"7km WNW of The Geysers, CA",earthquake,0.22,0.41,0.17,6,automatic,nc,nc
2020-07-04T05:06:33.370Z,38.8364983,-122.7958298,2.25,0.56,md,8,87,0.00469,0.02,nc,nc73421136,2020-07-04T05:33:04.741Z,"6km WNW of Cobb, CA",earthquake,0.59,1.98,,1,automatic,nc,nc
2020-07-04T05:05:21.970Z,39.4115,-110.3053333,-1.56,1.37,md,10,198,0.01982,0.05,uu,uu60400382,2020-07-06T15:31:29.490Z,"17 km SSE of Sunnyside, Utah",earthquake,0.55,0.45,0.151,8,reviewed,uu,uu
2020-07-04T05:04:47.340Z,35.8816667,-117.6831667,5.14,0.47,ml,17,83,0.07125,0.09,ci,ci39278911,2020-07-07T17:16:18.781Z,"21km ESE of Little Lake, CA",earthquake,0.14,0.59,0.08,4,reviewed,ci,ci
2020-07-04T04:59:36.250Z,38.1493,-118.033,0.1,0.8,ml,11,145.24,0.021,0.21,nn,nn00756537,2020-07-04T05:25:53.055Z,"27 km SSE of Mina, Nevada",earthquake,,8.1,,,automatic,nn,nn
2020-07-04T04:58:08.500Z,35.8846667,-117.6838333,6.09,0.68,ml,18,82,0.06869,0.11,ci,ci39278903,2020-07-07T17:08:09.612Z,"21km ESE of Little Lake, CA",earthquake,0.17,0.49,0.117,6,reviewed,ci,ci
2020-07-04T04:57:50.680Z,35.6046667,-117.5893333,5.45,0.36,ml,9,113,0.07374,0.13,ci,ci37449973,2020-07-07T17:11:47.878Z,"8km ESE of Ridgecrest, CA",earthquake,0.32,1.25,0.014,3,reviewed,ci,ci
2020-07-04T04:56:24.230Z,37.646,-118.8715,3.02,1.64,md,21,80,0.02017,0.06,nc,nc73421126,2020-07-04T18:33:05.390Z,"10km E of Mammoth Lakes, CA",earthquake,0.34,0.26,0.285,19,reviewed,nc,nc
2020-07-04T04:52:15.410Z,33.4731667,-116.4331667,4.58,0.61,ml,28,77,0.1152,0.15,ci,ci39278895,2020-07-07T17:03:31.911Z,"24km SSW of La Quinta, CA",earthquake,0.22,0.45,0.085,11,reviewed,ci,ci
2020-07-04T04:45:37.070Z,38.162,-117.8752,11,1.3,ml,13,124.79,0.01,0.11,nn,nn00756533,2020-07-04T04:52:13.820Z,"32 km SE of Mina, Nevada",earthquake,,0.7,,,automatic,nn,nn
2020-07-04T04:44:22.360Z,36.8006668,-121.3786697,4.54,2.15,md,32,60,0.06608,0.1,nc,nc73421121,2020-07-04T07:05:03.936Z,"2km SW of Ridgemark, CA",earthquake,0.23,0.73,0.19,28,automatic,nc,nc
2020-07-04T04:42:00.450Z,38.1435,-118.0667,0,1.1,ml,12,170.57,0.055,0.1,nn,nn00756530,2020-07-04T04:46:33.309Z,"27 km S of Mina, Nevada",earthquake,,11.4,,,automatic,nn,nn
2020-07-04T04:32:41.850Z,19.1459999084473,-155.486999511719,34.7200012207031,2.01,ml,48,158,,0.140000001,hv,hv72028957,2020-07-04T04:38:15.190Z,"6 km S of P?hala, Hawaii",earthquake,0.65,0.959999979,4.75,6,automatic,hv,hv
2020-07-04T04:31:33.900Z,17.9551,-66.9743,6,3.15,md,23,198,0.0714,0.12,pr,pr2020186003,2020-07-04T12:34:08.200Z,"7 km WSW of Fuig, Puerto Rico",earthquake,0.37,0.22,0.12,18,reviewed,pr,pr
2020-07-04T04:27:15.680Z,38.1487,-117.9713,15,1.8,ml,18,69.34,0.014,0.1,nn,nn00756527,2020-07-04T04:34:54.885Z,"29 km SSE of Mina, Nevada",earthquake,,0.6,,,automatic,nn,nn
2020-07-04T04:20:33.478Z,60.0413,-153.0474,116.8,1.4,ml,,,,0.94,ak,ak0208jogn5j,2020-07-04T04:29:25.490Z,"65 km ENE of Pedro Bay, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-07-04T04:18:58.300Z,37.3671667,-121.7455,2.55,1.01,md,19,77,0.01947,0.08,nc,nc73421116,2020-07-04T23:32:03.187Z,"7km E of Alum Rock, CA",earthquake,0.27,0.27,0.2,16,reviewed,nc,nc
2020-07-04T04:17:23.731Z,60.7728,-151.478,73.3,0.8,ml,,,,0.36,ak,ak0208jofz9x,2020-07-04T04:20:52.113Z,"13 km NW of Nikiski, Alaska",earthquake,,1.6,,,automatic,ak,ak
2020-07-04T04:16:09.240Z,35.7973333,-117.6035,12.71,0.84,ml,22,130,0.019,0.17,ci,ci39278879,2020-07-07T16:56:26.446Z,"18km W of Searles Valley, CA",earthquake,0.28,0.5,0.242,6,reviewed,ci,ci
2020-07-04T04:12:06.570Z,37.3713333,-121.7425,2.62,1.21,md,19,66,0.02106,0.08,nc,nc73421111,2020-07-07T23:47:03.363Z,"8km E of Alum Rock, CA",earthquake,0.26,0.54,0.156,14,reviewed,nc,nc
2020-07-04T04:08:05.150Z,33.5903333,-116.8078333,5.54,0.88,ml,39,30,0.03666,0.18,ci,ci39278871,2020-07-06T15:20:24.650Z,"13km WNW of Anza, CA",earthquake,0.23,0.56,0.153,26,reviewed,ci,ci
2020-07-04T04:07:29.460Z,17.9256,-66.9396,14,3.12,md,23,216,0.0781,0.13,pr,pr2020186002,2020-07-04T04:52:07.385Z,"6 km SSW of Guánica, Puerto Rico",earthquake,0.55,0.47,0.16,18,reviewed,pr,pr
2020-07-04T04:05:59.862Z,41.4085,140.3079,124.81,4.4,mb,,84,0.842,0.72,us,us7000ahr3,2020-07-04T04:21:36.040Z,"53 km SSW of Kamiiso, Japan",earthquake,5,9,0.051,110,reviewed,us,us
2020-07-04T04:05:24.770Z,37.3038333,-119.9876667,21.03,2.19,md,15,62,0.1568,0.13,nc,nc73421106,2020-07-04T17:40:04.888Z,"20km SSW of Bootjack, CA",earthquake,0.29,0.52,0.113,13,reviewed,nc,nc
2020-07-04T03:58:25.220Z,35.8675,-117.6945,6.67,1.72,ml,32,48,0.08203,0.13,ci,ci39278863,2020-07-07T16:43:42.360Z,"21km ESE of Little Lake, CA",earthquake,0.14,0.35,0.127,24,reviewed,ci,ci
2020-07-04T03:48:54.790Z,38.2008,-117.7555,10.7,1.9,ml,24,97.08,0.029,0.08,nn,nn00756519,2020-07-04T03:59:54.938Z,"37 km SE of Mina, Nevada",earthquake,,1.5,,,automatic,nn,nn
2020-07-04T03:47:53.020Z,33.4755,-116.506,11.71,0.16,ml,10,77,0.08265,0.1,ci,ci37449965,2020-07-07T16:13:48.671Z,"18km ESE of Anza, CA",earthquake,0.28,0.76,0.107,4,reviewed,ci,ci
2020-07-04T03:47:34.650Z,33.4721667,-116.5206667,12.37,0.96,ml,62,26,0.07175,0.18,ci,ci39278855,2020-07-07T16:03:39.649Z,"17km ESE of Anza, CA",earthquake,0.15,0.34,0.114,28,reviewed,ci,ci
2020-07-04T03:47:21.040Z,33.4791667,-116.5096667,12.39,0.65,ml,17,57,0.07887,0.09,ci,ci37449957,2020-07-07T16:08:51.957Z,"17km ESE of Anza, CA",earthquake,0.18,0.4,0.173,5,reviewed,ci,ci
2020-07-04T03:20:12.694Z,-28.4254,-70.5576,78.17,4.5,mb,,110,0.479,0.49,us,us7000ahqr,2020-07-04T03:54:55.040Z,"25 km NE of Vallenar, Chile",earthquake,3.9,5.7,0.15,15,reviewed,us,us
2020-07-04T03:15:46.760Z,33.6846667,-116.708,15.7,0.43,ml,20,74,0.02693,0.1,ci,ci39278831,2020-07-06T21:03:05.132Z,"6km S of Idyllwild, CA",earthquake,0.27,0.39,0.072,5,reviewed,ci,ci
2020-07-04T03:13:46.770Z,35.4858333,-84.2675,14.91,1.38,md,6,117,0.1762,0.05,se,se60108823,2020-07-04T13:14:18.850Z,"9 km ESE of Madisonville, Tennessee",earthquake,0.45,1.46,0.137,5,reviewed,se,se
2020-07-04T03:12:02.567Z,59.5179,-152.8843,81.9,1.6,ml,,,,0.54,ak,ak0208jntfgn,2020-07-04T03:18:29.164Z,"57 km WNW of Nanwalek, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-07-04T03:10:30.450Z,38.8106651,-122.7838364,0.55,1.02,md,23,46,0.003574,0.04,nc,nc73421096,2020-07-04T04:13:03.271Z,"4km NNW of The Geysers, CA",earthquake,0.17,0.38,0.11,6,automatic,nc,nc
2020-07-04T03:07:04.720Z,58.1855,-155.3201667,1.42,0.45,ml,8,105,0.02493,0.09,av,av62191461,2020-07-07T00:34:33.740Z,"85 km NW of Karluk, Alaska",earthquake,0.24,0.72,0.387,9,reviewed,av,av
2020-07-04T03:06:24.220Z,58.184,-155.3266667,1.54,0.35,ml,11,106,0.02609,0.14,av,av62191456,2020-07-07T00:24:59.220Z,"85 km NW of Karluk, Alaska",earthquake,0.31,0.78,0.275,10,reviewed,av,av
2020-07-04T03:06:02.430Z,38.7879982,-122.768837,1.35,0.56,md,10,122,0.01449,0.02,nc,nc73421086,2020-07-04T05:43:02.812Z,"2km NW of The Geysers, CA",earthquake,0.37,0.66,,1,automatic,nc,nc
2020-07-04T03:05:52.060Z,38.1532,-118.0035,5.2,1.3,ml,10,120.72,0.033,0.06,nn,nn00756514,2020-07-04T03:20:53.084Z,"27 km SSE of Mina, Nevada",earthquake,,1,,,automatic,nn,nn
2020-07-04T03:02:27.000Z,19.2141666412354,-155.38883972168,31.4300003051758,1.82000005,md,43,164,,0.119999997,hv,hv72028847,2020-07-04T03:05:29.650Z,"9 km E of P?hala, Hawaii",earthquake,0.75,1.08000004,0.150000006,5,automatic,hv,hv
2020-07-04T03:02:02.210Z,38.7866667,-122.7673333,1.06,1.42,md,39,79,0.01516,0.06,nc,nc73421076,2020-07-07T23:25:04.231Z,"1km NW of The Geysers, CA",earthquake,0.16,0.25,0.153,6,reviewed,nc,nc
2020-07-04T03:00:08.300Z,38.1858,-117.9042,9.4,0.9,ml,13,113.37,0.021,0.08,nn,nn00756511,2020-07-04T03:06:52.957Z,"28 km SE of Mina, Nevada",earthquake,,1.8,,,automatic,nn,nn
2020-07-04T02:59:03.580Z,46.8636666666667,-121.755333333333,-2.75,0.68,ml,6,93,0.01735,0.14,uw,uw61653086,2020-07-04T03:48:57.470Z,"24 km ENE of Ashford, Washington",earthquake,0.46,1.9,0.11531178827344,5,reviewed,uw,uw
2020-07-04T02:57:48.960Z,38.8175011,-122.7941666,3.48,0.4,md,13,65,0.00956,0.02,nc,nc73421066,2020-07-04T03:54:04.160Z,"6km NW of The Geysers, CA",earthquake,0.39,0.84,0.15,2,automatic,nc,nc
2020-07-04T02:57:22.900Z,44.247,-115.155,10,3.3,ml,,45,0.243,0.97,us,us7000ahqj,2020-07-06T22:57:37.310Z,"17 km W of Stanley, Idaho",earthquake,3,2,0.036,104,reviewed,us,us
2020-07-04T02:57:20.610Z,17.9548,-66.9805,6,3.3,md,24,199,0.0654,0.11,pr,pr2020186001,2020-07-04T03:55:51.997Z,"7 km ESE of La Parguera, Puerto Rico",earthquake,0.42,0.22,0.13,18,reviewed,pr,pr
2020-07-04T02:56:49.650Z,44.2183333,-115.1178333,9.37,2.5,ml,12,72,0.253,0.24,mb,mb80447189,2020-07-06T23:04:11.350Z,"14 km W of Stanley, Idaho",earthquake,0.97,1.72,0.214,7,reviewed,mb,mb
2020-07-04T02:55:42.630Z,38.8148346,-122.8160019,2.99,0.88,md,24,49,0.009722,0.02,nc,nc73421061,2020-07-04T03:27:04.988Z,"7km NW of The Geysers, CA",earthquake,0.22,0.49,0.13,3,automatic,nc,nc
2020-07-04T02:55:31.660Z,33.6838333,-116.7156667,15.62,0.49,ml,25,83,0.02729,0.11,ci,ci39278815,2020-07-07T15:48:37.587Z,"6km S of Idyllwild, CA",earthquake,0.22,0.29,0.216,8,reviewed,ci,ci
